Date and Time,Symbol,Summary,M Close,Sell,Neutral,Buy,Volume,ADX,RSI,Last RSI,AO,%Change(D),Support,Resistance,Charts,Financials,Technicals
2024-05-01 23:20:48.642611,ABL,STRONG_BUY,99.0,0,10,14,1061500.0,25.685369915151302,73.98110821192647,64.49064035055636,13.270441176470598,15.129666240260503,51.25888888888888,106.2038888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AABL,https://www.tradingview.com/symbols/PSX-ABL/financials-overview/,https://www.tradingview.com/symbols/PSX-ABL/technicals/
2024-05-01 23:20:48.642611,PGLC,BUY,7.71,3,9,12,122000.0,50.99186038625597,67.31561581501532,66.97662713661155,4.456385402352941,1.3140604467805472,2.2471634066666657,15.128657323333334,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APGLC,https://www.tradingview.com/symbols/PSX-PGLC/financials-overview/,https://www.tradingview.com/symbols/PSX-PGLC/technicals/
2024-05-01 23:20:48.642611,SRVI,BUY,599.0,2,9,13,141618.0,29.25595769711384,68.6222496682766,67.35531968431496,209.00632352941165,3.2758620689655173,171.14400000000006,961.1955555555556,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ASRVI,https://www.tradingview.com/symbols/PSX-SRVI/financials-overview/,https://www.tradingview.com/symbols/PSX-SRVI/technicals/
2024-05-01 23:20:48.642611,PKGP,BUY,52.5,2,10,12,253000.0,48.91183300701569,68.43129963958432,66.64946422817397,19.402176470588227,4.979004199160173,24.055999999999994,71.01277777777777,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APKGP,https://www.tradingview.com/symbols/PSX-PKGP/financials-overview/,https://www.tradingview.com/symbols/PSX-PKGP/technicals/
2024-05-01 23:20:48.642611,THALL,BUY,350.33,2,9,13,494087.0,27.93633334527465,61.7355982686868,62.23723914622551,18.54823529411783,-0.7479389183216826,134.00000000000003,422.72222222222223,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ATHALL,https://www.tradingview.com/symbols/PSX-THALL/financials-overview/,https://www.tradingview.com/symbols/PSX-THALL/technicals/
2024-05-01 23:20:48.642611,COLG,BUY,1301.14,4,10,10,168913.0,36.64144099423764,58.65255442439771,60.92642765604135,507.98982171573505,-3.8023910037927675,524.2482737500001,2422.0038327083334,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ACOLG,https://www.tradingview.com/symbols/PSX-COLG/financials-overview/,https://www.tradingview.com/symbols/PSX-COLG/technicals/
2024-05-01 23:20:48.642611,BWCL,BUY,208.67,4,8,12,284486.0,30.789005270394238,69.39930575991755,68.53886017089354,50.018264705882444,1.5870697629131938,111.82399999999998,255.1233333333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ABWCL,https://www.tradingview.com/symbols/PSX-BWCL/financials-overview/,https://www.tradingview.com/symbols/PSX-BWCL/technicals/
2024-05-01 23:20:48.642611,DAWH,STRONG_BUY,144.1,0,10,14,3107374.0,38.737834051539856,67.73376992779512,66.80392107988314,21.584000000000003,1.9671667138409292,69.18888888888888,154.21888888888887,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ADAWH,https://www.tradingview.com/symbols/PSX-DAWH/financials-overview/,https://www.tradingview.com/symbols/PSX-DAWH/technicals/
2024-05-01 23:20:48.642611,PKGS,BUY,475.31,4,9,11,556765.0,21.506492028196885,54.244716160937955,66.48781923986294,86.22944117647035,-15.089856729429412,293.036,718.8683333333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APKGS,https://www.tradingview.com/symbols/PSX-PKGS/financials-overview/,https://www.tradingview.com/symbols/PSX-PKGS/technicals/
2024-05-01 23:20:48.642611,PPL,BUY,114.91,2,9,13,122279644.0,29.020867496140003,64.74660445030642,61.51286730599592,35.17176470588237,8.252472915685342,50.79200000000001,166.77277777777778,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APPL,https://www.tradingview.com/symbols/PSX-PPL/financials-overview/,https://www.tradingview.com/symbols/PSX-PPL/technicals/
2024-05-01 23:20:48.642611,EFERT,BUY,157.8,4,7,13,40430321.0,32.15033049261112,84.36878886767605,82.22206339355013,43.783382352941175,7.5517993456924835,64.78944444444444,138.85611111111112,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AEFERT,https://www.tradingview.com/symbols/PSX-EFERT/financials-overview/,https://www.tradingview.com/symbols/PSX-EFERT/technicals/
2024-05-01 23:20:48.642611,KEL,BUY,4.44,4,9,11,462197330.0,27.535564689867236,59.685448841450615,59.55011941605001,1.5922058823529368,0.45248868778281587,2.19,8.541666666666666,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AKEL,https://www.tradingview.com/symbols/PSX-KEL/financials-overview/,https://www.tradingview.com/symbols/PSX-KEL/technicals/
2024-05-01 23:20:48.642611,PAEL,BUY,22.52,4,9,11,175873396.0,29.139886227718087,61.763328946278534,61.62885133749557,5.4500553517647035,0.35650623885917243,7.141999999999996,35.945,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APAEL,https://www.tradingview.com/symbols/PSX-PAEL/financials-overview/,https://www.tradingview.com/symbols/PSX-PAEL/technicals/
2024-05-01 23:20:48.642611,UNITY,STRONG_BUY,25.04,1,9,14,159326336.0,19.553684354105947,54.82884665380616,52.7144872723248,0.36638235294119426,6.689390711546657,9.261999999999997,38.24777777777778,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AUNITY,https://www.tradingview.com/symbols/PSX-UNITY/financials-overview/,https://www.tradingview.com/symbols/PSX-UNITY/technicals/
2024-05-01 23:20:48.642611,BAFL,BUY,58.81,2,9,13,28381264.0,32.946041056402194,72.81170022422118,67.93605140244749,16.038823529411786,12.29711666984916,25.612000000000002,67.36277777777777,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ABAFL,https://www.tradingview.com/symbols/PSX-BAFL/financials-overview/,https://www.tradingview.com/symbols/PSX-BAFL/technicals/
2024-05-01 23:20:48.642611,PTC,BUY,14.09,3,9,12,241588273.0,26.519038735112037,62.95121040371526,78.5480439689605,4.593617647058824,-22.879036672140117,3.845999999999999,21.22555555555556,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APTC,https://www.tradingview.com/symbols/PSX-PTC/financials-overview/,https://www.tradingview.com/symbols/PSX-PTC/technicals/
2024-05-01 23:20:48.642611,OGDC,BUY,133.57,1,10,13,131168732.0,39.66992497882203,67.22198962980015,62.77398981149144,34.43458823529397,9.798602548294276,66.51999999999998,156.6027777777778,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AOGDC,https://www.tradingview.com/symbols/PSX-OGDC/financials-overview/,https://www.tradingview.com/symbols/PSX-OGDC/technicals/
2024-05-01 23:20:48.642611,FCCL,BUY,19.6,2,10,12,254691979.0,26.18236380328767,63.79142061138385,58.932534482743854,3.7259019519117675,11.111111111111116,9.328,27.01111111111111,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFCCL,https://www.tradingview.com/symbols/PSX-FCCL/financials-overview/,https://www.tradingview.com/symbols/PSX-FCCL/technicals/
2024-05-01 23:20:48.642611,PIBTL,BUY,6.58,4,9,11,282756424.0,28.86049609705036,55.10487521697543,48.93982329122041,0.3238529411764679,15.23642732049037,2.6680000000000006,10.905000000000001,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APIBTL,https://www.tradingview.com/symbols/PSX-PIBTL/financials-overview/,https://www.tradingview.com/symbols/PSX-PIBTL/technicals/
2024-05-01 23:20:48.642611,NRL,BUY,299.65,1,10,13,32111540.0,20.231931503031227,56.80146184186473,53.38668898695751,44.10291176470594,11.85143710339679,115.98200000000001,507.7755555555555,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ANRL,https://www.tradingview.com/symbols/PSX-NRL/financials-overview/,https://www.tradingview.com/symbols/PSX-NRL/technicals/
2024-05-01 23:20:48.642611,SHEL,BUY,144.98,4,10,10,14745331.0,19.361474563821965,53.63439762563483,55.30000317833159,23.304882352941164,-3.2692820923405432,55.598,237.32111111111112,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ASHEL,https://www.tradingview.com/symbols/PSX-SHEL/financials-overview/,https://www.tradingview.com/symbols/PSX-SHEL/technicals/
2024-05-01 23:20:48.642611,MLCF,BUY,36.14,3,10,11,108871222.0,19.45063741833601,54.829626952063705,54.042629893444115,6.077647058823466,1.5739179314221536,17.248,56.44666666666668,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AMLCF,https://www.tradingview.com/symbols/PSX-MLCF/financials-overview/,https://www.tradingview.com/symbols/PSX-MLCF/technicals/
2024-05-01 23:20:48.642611,DGKC,BUY,75.36,3,10,11,100046241.0,21.357684779402124,56.183149982426954,50.54493533975085,7.1400588235295,15.778153326163766,36.14,109.60555555555554,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ADGKC,https://www.tradingview.com/symbols/PSX-DGKC/financials-overview/,https://www.tradingview.com/symbols/PSX-DGKC/technicals/
2024-05-01 23:20:48.642611,ATRL,STRONG_BUY,392.46,1,9,14,34639489.0,31.440005383433302,76.53291515766406,75.91371578929233,142.71505882352938,1.9959457352253254,121.48799999999997,504.7105555555556,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AATRL,https://www.tradingview.com/symbols/PSX-ATRL/financials-overview/,https://www.tradingview.com/symbols/PSX-ATRL/technicals/
2024-05-01 23:20:48.642611,PSO,BUY,177.58,3,10,11,25993278.0,23.008937579693857,57.069866547129386,55.69532933753007,13.439088235294179,2.9210617827750207,82.284,274.7872222222222,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APSO,https://www.tradingview.com/symbols/PSX-PSO/financials-overview/,https://www.tradingview.com/symbols/PSX-PSO/technicals/
2024-05-01 23:20:48.642611,UBL,BUY,193.65,2,9,13,23670639.0,31.813279247602182,67.94825131899066,65.0001195699958,49.42564705882367,6.237656352863728,86.34,247.59222222222226,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AUBL,https://www.tradingview.com/symbols/PSX-UBL/financials-overview/,https://www.tradingview.com/symbols/PSX-UBL/technicals/
2024-05-01 23:20:48.642611,BIPL,BUY,21.97,2,10,12,40463773.0,19.75302255839643,61.75973154331259,59.611508610667094,8.184294117647054,5.930568948891034,8.650000000000002,31.751666666666665,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ABIPL,https://www.tradingview.com/symbols/PSX-BIPL/financials-overview/,https://www.tradingview.com/symbols/PSX-BIPL/technicals/
2024-05-01 23:20:48.642611,ENGRO,STRONG_BUY,369.01,1,9,14,9313292.0,21.883083076052383,69.84996010206468,68.38101760399904,49.91679411764704,2.708194166110003,202.40611111111113,372.86944444444447,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AENGRO,https://www.tradingview.com/symbols/PSX-ENGRO/financials-overview/,https://www.tradingview.com/symbols/PSX-ENGRO/technicals/
2024-05-01 23:20:48.642611,FFBL,STRONG_BUY,36.14,0,9,15,165101522.0,29.726771277397408,71.92439501086567,62.95610405400844,7.859529411764687,31.705539358600575,10.459999999999996,45.83333333333332,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFFBL,https://www.tradingview.com/symbols/PSX-FFBL/financials-overview/,https://www.tradingview.com/symbols/PSX-FFBL/technicals/
2024-05-01 23:20:48.642611,PABC,BUY,65.98,2,6,8,14677658.0,24.29657829998086,60.31510399360605,66.72666581500437,25.27300000000001,-7.279370432827421,33.03799999999999,108.19111111111108,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APABC,https://www.tradingview.com/symbols/PSX-PABC/financials-overview/,https://www.tradingview.com/symbols/PSX-PABC/technicals/
2024-05-01 23:20:48.642611,HUBC,STRONG_BUY,132.17,1,9,14,82989111.0,36.439352195798044,74.71434612524521,71.138825498395,39.07994117647064,8.988208130617624,53.28599999999999,165.2822222222222,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AHUBC,https://www.tradingview.com/symbols/PSX-HUBC/financials-overview/,https://www.tradingview.com/symbols/PSX-HUBC/technicals/
2024-05-01 23:20:48.642611,SNGP,BUY,67.31,2,9,13,38443635.0,30.68409128727465,63.138050220609166,60.269583615215176,23.414470588235304,7.661548304542546,32.648,104.24666666666668,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ASNGP,https://www.tradingview.com/symbols/PSX-SNGP/financials-overview/,https://www.tradingview.com/symbols/PSX-SNGP/technicals/
2024-05-01 23:20:48.642611,BAHL,STRONG_BUY,96.55,0,10,14,13602463.0,24.84130260915253,70.00454531273246,64.93593761935017,21.06352941176464,13.574873544288895,37.01399999999999,114.41388888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ABAHL,https://www.tradingview.com/symbols/PSX-BAHL/financials-overview/,https://www.tradingview.com/symbols/PSX-BAHL/technicals/
2024-05-01 23:20:48.642611,ISL,BUY,67.32,2,10,12,13930941.0,24.011351518048162,56.93614959880936,55.756773255237675,10.571441176470586,2.5906735751295162,34.038000000000004,103.37388888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AISL,https://www.tradingview.com/symbols/PSX-ISL/financials-overview/,https://www.tradingview.com/symbols/PSX-ISL/technicals/
2024-05-01 23:20:48.642611,HBL,BUY,116.47,2,10,12,127690910.0,24.293681144684548,59.29562841828245,53.496118439386095,14.841058823529352,11.539934878375787,51.386,168.35166666666666,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AHBL,https://www.tradingview.com/symbols/PSX-HBL/financials-overview/,https://www.tradingview.com/symbols/PSX-HBL/technicals/
Today_Strong_buy --- date and time: 2024-05-01 23:21:16.561551
2024-05-01 23:20:48.642611,ATRL,STRONG_BUY,392.46,1,9,14,34639489.0,31.440005383433302,76.53291515766406,75.91371578929233,142.71505882352938,1.9959457352253254,121.48799999999997,504.7105555555556,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AATRL,https://www.tradingview.com/symbols/PSX-ATRL/financials-overview/,https://www.tradingview.com/symbols/PSX-ATRL/technicals/
2024-05-01 23:20:48.642611,AKBL,STRONG_BUY,23.03,1,9,14,77327500.0,21.490616594051517,60.46647937435383,55.6583753374422,5.103520428529407,11.525423728813571,11.325999999999999,34.52833333333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AAKBL,https://www.tradingview.com/symbols/PSX-AKBL/financials-overview/,https://www.tradingview.com/symbols/PSX-AKBL/technicals/
2024-05-01 23:20:48.642611,POL,STRONG_BUY,447.28,0,10,14,2970451.0,13.074712090187216,56.105435592859216,53.73341228707417,29.624705882352828,3.5202629203601217,348.6433333333334,493.4766666666667,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APOL,https://www.tradingview.com/symbols/PSX-POL/financials-overview/,https://www.tradingview.com/symbols/PSX-POL/technicals/
2024-05-01 23:20:48.642611,MCB,BUY,208.12,3,8,13,7710375.0,40.76180825894015,72.8762763469231,71.76479485737525,46.60579411764732,2.3910262717701536,94.48200000000001,250.83333333333334,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AMCB,https://www.tradingview.com/symbols/PSX-MCB/financials-overview/,https://www.tradingview.com/symbols/PSX-MCB/technicals/
2024-05-01 23:20:48.642611,FABL,STRONG_BUY,39.51,1,9,14,118187335.0,32.19975833448675,71.68827881703399,65.73556899732392,7.520294117647072,16.0352422907489,19.006,42.84055555555557,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFABL,https://www.tradingview.com/symbols/PSX-FABL/financials-overview/,https://www.tradingview.com/symbols/PSX-FABL/technicals/
2024-05-01 23:20:48.642611,SPWL,SELL,18.14,13,9,2,7090500.0,44.364503209200656,47.726020866825124,53.59043941064261,0.4734705882352763,-7.778342653787498,13.96388888888889,24.96388888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ASPWL,https://www.tradingview.com/symbols/PSX-SPWL/financials-overview/,https://www.tradingview.com/symbols/PSX-SPWL/technicals/
2024-05-01 23:20:48.642611,FCEPL,BUY,74.82,5,10,9,9274520.0,15.818590887392435,52.146343219804045,48.085510791167515,0.9565882352940491,10.943060498220634,43.878,127.70333333333333,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFCEPL,https://www.tradingview.com/symbols/PSX-FCEPL/financials-overview/,https://www.tradingview.com/symbols/PSX-FCEPL/technicals/
2024-05-01 23:20:48.642611,FFC,STRONG_BUY,145.64,0,10,14,41273153.0,17.904781201830318,77.71884404343609,69.14483993893921,15.124294117647082,15.358415841584147,80.01277777777777,137.85444444444445,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AFFC,https://www.tradingview.com/symbols/PSX-FFC/financials-overview/,https://www.tradingview.com/symbols/PSX-FFC/technicals/
2024-05-01 23:20:48.642611,NML,SELL,67.51,10,10,4,35800913.0,15.766078077353459,48.077698156984994,47.14900016349344,1.4706470588235447,1.7789838685361177,45.19200000000001,105.29555555555555,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ANML,https://www.tradingview.com/symbols/PSX-NML/financials-overview/,https://www.tradingview.com/symbols/PSX-NML/technicals/
2024-05-01 23:20:48.642611,TGL,STRONG_BUY,109.43,0,10,14,10218402.0,29.088391881751434,62.26640439273289,61.566416880500995,16.5002941176471,1.738564522127189,49.68800000000001,145.72444444444446,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ATGL,https://www.tradingview.com/symbols/PSX-TGL/financials-overview/,https://www.tradingview.com/symbols/PSX-TGL/technicals/
2024-05-01 23:20:48.642611,MEBL,BUY,212.68,4,7,13,35701121.0,45.5216672008672,77.12031818152366,77.5885535739868,60.6720816589706,-0.44003370470929576,75.372,231.13666666666663,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AMEBL,https://www.tradingview.com/symbols/PSX-MEBL/financials-overview/,https://www.tradingview.com/symbols/PSX-MEBL/technicals/
2024-05-01 23:20:48.642611,DAWH,STRONG_BUY,144.1,0,10,14,3107374.0,38.737834051539856,67.73376992779512,66.80392107988314,21.584000000000003,1.9671667138409292,69.18888888888888,154.21888888888887,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ADAWH,https://www.tradingview.com/symbols/PSX-DAWH/financials-overview/,https://www.tradingview.com/symbols/PSX-DAWH/technicals/
2024-05-01 23:20:48.642611,PIOC,STRONG_BUY,145.17,0,10,14,23107281.0,29.225663241122255,71.7498703316763,67.08783910719666,37.36726470588236,13.644903710662277,41.58799999999999,164.68444444444444,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APIOC,https://www.tradingview.com/symbols/PSX-PIOC/financials-overview/,https://www.tradingview.com/symbols/PSX-PIOC/technicals/
2024-05-01 23:20:48.642611,EFERT,BUY,157.8,4,7,13,40430321.0,32.15033049261112,84.36878886767605,82.22206339355013,43.783382352941175,7.5517993456924835,64.78944444444444,138.85611111111112,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AEFERT,https://www.tradingview.com/symbols/PSX-EFERT/financials-overview/,https://www.tradingview.com/symbols/PSX-EFERT/technicals/
2024-05-01 23:20:48.642611,PSO,BUY,177.58,3,10,11,25993278.0,23.008937579693857,57.069866547129386,55.69532933753007,13.439088235294179,2.9210617827750207,82.284,274.7872222222222,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3APSO,https://www.tradingview.com/symbols/PSX-PSO/financials-overview/,https://www.tradingview.com/symbols/PSX-PSO/technicals/
2024-05-01 23:20:48.642611,HBL,BUY,116.47,2,10,12,127690910.0,24.293681144684548,59.29562841828245,53.496118439386095,14.841058823529352,11.539934878375787,51.386,168.35166666666666,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AHBL,https://www.tradingview.com/symbols/PSX-HBL/financials-overview/,https://www.tradingview.com/symbols/PSX-HBL/technicals/
2024-05-01 23:20:48.642611,ISL,BUY,67.32,2,10,12,13930941.0,24.011351518048162,56.93614959880936,55.756773255237675,10.571441176470586,2.5906735751295162,34.038000000000004,103.37388888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3AISL,https://www.tradingview.com/symbols/PSX-ISL/financials-overview/,https://www.tradingview.com/symbols/PSX-ISL/technicals/
2024-05-01 23:20:48.642611,BAHL,STRONG_BUY,96.55,0,10,14,13602463.0,24.84130260915253,70.00454531273246,64.93593761935017,21.06352941176464,13.574873544288895,37.01399999999999,114.41388888888889,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ABAHL,https://www.tradingview.com/symbols/PSX-BAHL/financials-overview/,https://www.tradingview.com/symbols/PSX-BAHL/technicals/
2024-05-01 23:20:48.642611,SNGP,BUY,67.31,2,9,13,38443635.0,30.68409128727465,63.138050220609166,60.269583615215176,23.414470588235304,7.661548304542546,32.648,104.24666666666668,https://www.tradingview.com/chart/ZMYE714n/?symbol=PSX%3ASNGP,https://www.tradingview.com/symbols/PSX-SNGP/financials-overview/,https://www.tradingview.com/symbols/PSX-SNGP/technicals/
